word,level,difficulty,meaning_zh,pos,topic,example,example_zh,parts_json,note,is_basic,accepted,source,phonetic,definition_source,content_status,display_word,example_kind,story_title,story_zh,teacher_prompt,cloze,cloze_answer,cloze_zh,cloze_type,materials_version,example_source,examples_json,student_prompt
translate,PET,2,翻译；解释；转化,v.,日常沟通,Can you translate this word into Chinese?,你能把这个词译成中文吗？,"[{""text"": ""translate"", ""kind"": ""root"", ""meaning"": ""翻译""}]",这个词本身可以作为词基，与相关派生词联系起来理解。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,træns'leit,https://github.com/skywind3000/ECDICT,offline-materials,translate,authored,translate · 单词里的小故事,小乐和朋友交换今天的小发现。你能把这个词译成中文吗？小乐说：“Can you translate this word into Chinese?”朋友听懂了，也想起自己遇到过的事。,,Can you __________ this word into Chinese?,translate,你能把这个词译成中文吗？,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 translate 说一句自己的话。
translation,PET,2,翻译；译文；转化,n.,日常沟通,We learn about translation at school.,我们在学校学习翻译。,"[{""text"": ""translate"", ""kind"": ""root"", ""meaning"": ""翻译""}, {""text"": ""-ion"", ""kind"": ""suffix"", ""meaning"": ""动作或结果（构成名词）"", ""story"": ""-ion 经由法语进入英语，更早来自拉丁语。它常把一个动作、过程或状态当作一件可以谈论的事。词基像动作的起点，结尾则帮助我们给它取一个名字。"", ""source"": ""https://www.merriam-webster.com/dictionary/-ion""}]",这是词基与派生词的关系。拼写发生了变化，请把本课目标单词完整写对；构词成分不是原词的逐字切片。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,træns'leiʃәn,https://github.com/skywind3000/ECDICT,offline-materials,translation,school,translation · 单词里的小故事,小乐把今天在学校学到的内容讲给家人听。我们在学校学习翻译。小乐说：“We learn about translation at school.”朋友听懂了，也想起自己遇到过的事。,,We learn about __________ at school.,translation,我们在学校学习翻译。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 translation 说一句自己的话。
transport,PET,1,运输；运输工具；激动,n.,日常沟通,Look at the transport in this picture.,看看这张图片中的运输。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,træns'pɒ:t,https://github.com/skywind3000/ECDICT,offline-materials,transport,transport,transport · 单词里的小故事,小乐和朋友观察一张出行图片，轮流指出里面的东西。看看这张图片中的运输。小乐说：“Look at the transport in this picture.”朋友听懂了，也想起自己遇到过的事。,,Look at the __________ in this picture.,transport,看看这张图片中的运输。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 transport 说一句自己的话。
trash can,PET,3,垃圾桶,n.,日常沟通,We talked about the trash can today.,我们今天谈到了垃圾桶。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,trash can,discussion,trash can · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了垃圾桶。小乐说：“We talked about the trash can today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,trash can,我们今天谈到了垃圾桶。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 trash can 说一句自己的话。
tree,PET,1,树；木料；树状物,n.,日常沟通,We talked about the tree today.,我们今天谈到了树。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tri:,https://github.com/skywind3000/ECDICT,offline-materials,tree,discussion,tree · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了树。小乐说：“We talked about the tree today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,tree,我们今天谈到了树。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 tree 说一句自己的话。
trend,PET,1,趋势；倾向；走向,n.,日常沟通,We talked about the trend today.,我们今天谈到了趋势。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,trend,https://github.com/skywind3000/ECDICT,offline-materials,trend,discussion,trend · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了趋势。小乐说：“We talked about the trend today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,trend,我们今天谈到了趋势。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 trend 说一句自己的话。
trick,PET,2,小把戏；诀窍,n.,日常沟通,We talked about the trick today.,我们今天谈到了小把戏。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,trik,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,trick,discussion,trick · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了小把戏。小乐说：“We talked about the trick today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,trick,我们今天谈到了小把戏。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 trick 说一句自己的话。
trouble,PET,1,麻烦,n.,日常沟通,We talked about the trouble today.,我们今天谈到了麻烦。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'trʌbl,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,trouble,discussion,trouble · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了麻烦。小乐说：“We talked about the trouble today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,trouble,我们今天谈到了麻烦。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 trouble 说一句自己的话。
true,PET,1,真实的；正确的；忠诚的,adj.,日常沟通,It is a true story.,这是一个真实的故事。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tru:,https://github.com/skywind3000/ECDICT,offline-materials,true,story-quality,true · 单词里的小故事,读完一本故事书，小乐想用一句话向朋友介绍它。这是一个真实的故事。小乐说：“It is a true story.”朋友听懂了，也想起自己遇到过的事。,,It is a __________ story.,true,这是一个真实的故事。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 true 说一句自己的话。
trumpet,PET,3,喇叭；小号；喇叭声,n.,日常沟通,We need the trumpet today.,我们今天需要喇叭。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'trʌmpit,https://github.com/skywind3000/ECDICT,offline-materials,trumpet,equipment,trumpet · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要喇叭。小乐说：“We need the trumpet today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,trumpet,我们今天需要喇叭。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 trumpet 说一句自己的话。
trunk,PET,2,树干；象鼻,n.,日常沟通,We talked about the trunk today.,我们今天谈到了树干。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,trʌŋk,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,trunk,discussion,trunk · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了树干。小乐说：“We talked about the trunk today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,trunk,我们今天谈到了树干。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 trunk 说一句自己的话。
trust,PET,1,信赖；信任；相信,v.,日常沟通,You can trust your friend.,你可以信任你的朋友。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,trʌst,https://github.com/skywind3000/ECDICT,offline-materials,trust,authored,trust · 单词里的小故事,小乐和朋友交换今天的小发现。你可以信任你的朋友。小乐说：“You can trust your friend.”朋友听懂了，也想起自己遇到过的事。,,You can __________ your friend.,trust,你可以信任你的朋友。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 trust 说一句自己的话。
truth,PET,1,事实；实情,n.,日常沟通,We talked about the truth today.,我们今天谈到了事实。,"[{""text"": ""truth"", ""kind"": ""root"", ""meaning"": ""真相""}]",这个词本身可以作为词基，与相关派生词联系起来理解。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tru:θ,https://github.com/skywind3000/ECDICT,offline-materials,truth,discussion,truth · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了事实。小乐说：“We talked about the truth today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,truth,我们今天谈到了事实。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 truth 说一句自己的话。
try,PET,1,试；尝试；试验,v.,日常沟通,Let's try a new game.,我们试试一个新游戏吧。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,trai,https://github.com/skywind3000/ECDICT,offline-materials,try,authored,try · 单词里的小故事,小乐和朋友交换今天的小发现。我们试试一个新游戏吧。小乐说：“Let's try a new game.”朋友听懂了，也想起自己遇到过的事。,,Let's __________ a new game.,try,我们试试一个新游戏吧。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 try 说一句自己的话。
